"","Date","country","value","year"
"15460","2013-03-17","Austria",1191,2013
"15461","2013-03-17","Belgium",147,2013
"15462","2013-03-17","Bolivia",214,2013
"15463","2013-03-17","Brazil",165,2013
"15464","2013-03-17","Bulgaria",549,2013
"15465","2013-03-17","Canada",1833,2013
"15466","2013-03-17","Chile",7,2013
"15467","2013-03-17","France",44,2013
"15468","2013-03-17","Germany",1104,2013
"15469","2013-03-17","Hungary",103,2013
"15470","2013-03-17","Japan",429,2013
"15471","2013-03-17","Mexico",1312,2013
"15472","2013-03-17","Netherlands",56,2013
"15473","2013-03-17","New.Zealand",18,2013
"15474","2013-03-17","Norway",119,2013
"15475","2013-03-17","Paraguay",188,2013
"15476","2013-03-17","Peru",121,2013
"15477","2013-03-17","Poland",62,2013
"15478","2013-03-17","Romania",858,2013
"15479","2013-03-17","Russia",998,2013
"15480","2013-03-17","South.Africa",2341,2013
"15481","2013-03-17","Spain",66,2013
"15482","2013-03-17","Sweden",15,2013
"15483","2013-03-17","Switzerland",133,2013
"15484","2013-03-17","Ukraine",619,2013
"15485","2013-03-17","United.States",2894,2013
"15486","2013-03-17","Uruguay",65,2013
"15487","2013-03-24","Argentina",113,2013
"15488","2013-03-24","Australia",236,2013
"15489","2013-03-24","Austria",1026,2013
"15490","2013-03-24","Belgium",124,2013
"15491","2013-03-24","Bolivia",195,2013
"15492","2013-03-24","Brazil",167,2013
"15493","2013-03-24","Bulgaria",425,2013
"15494","2013-03-24","Canada",1642,2013
"15495","2013-03-24","Chile",7,2013
"15496","2013-03-24","France",32,2013
"15497","2013-03-24","Germany",950,2013
"15498","2013-03-24","Hungary",89,2013
"15499","2013-03-24","Japan",280,2013
"15500","2013-03-24","Mexico",1211,2013
"15501","2013-03-24","Netherlands",48,2013
"15502","2013-03-24","New.Zealand",18,2013
"15503","2013-03-24","Norway",105,2013
"15504","2013-03-24","Paraguay",196,2013
"15505","2013-03-24","Peru",131,2013
"15506","2013-03-24","Poland",65,2013
"15507","2013-03-24","Romania",795,2013
"15508","2013-03-24","Russia",873,2013
"15509","2013-03-24","South.Africa",2242,2013
"15510","2013-03-24","Spain",46,2013
"15511","2013-03-24","Sweden",16,2013
"15512","2013-03-24","Switzerland",89,2013
"15513","2013-03-24","Ukraine",576,2013
"15514","2013-03-24","United.States",2673,2013
"15515","2013-03-24","Uruguay",84,2013
"15516","2013-03-31","Argentina",94,2013
"15517","2013-03-31","Australia",277,2013
"15518","2013-03-31","Austria",1034,2013
"15519","2013-03-31","Belgium",102,2013
"15520","2013-03-31","Bolivia",247,2013
"15521","2013-03-31","Brazil",185,2013
"15522","2013-03-31","Bulgaria",348,2013
"15523","2013-03-31","Canada",1754,2013
"15524","2013-03-31","Chile",8,2013
"15525","2013-03-31","France",32,2013
"15526","2013-03-31","Germany",916,2013
"15527","2013-03-31","Hungary",90,2013
"15528","2013-03-31","Japan",205,2013
"15529","2013-03-31","Mexico",1067,2013
"15530","2013-03-31","Netherlands",47,2013
"15531","2013-03-31","New.Zealand",21,2013
"15532","2013-03-31","Norway",65,2013
"15533","2013-03-31","Paraguay",203,2013
"15534","2013-03-31","Peru",136,2013
"15535","2013-03-31","Poland",64,2013
"15536","2013-03-31","Romania",765,2013
"15537","2013-03-31","Russia",733,2013
"15538","2013-03-31","South.Africa",2173,2013
"15539","2013-03-31","Spain",32,2013
"15540","2013-03-31","Sweden",13,2013
"15541","2013-03-31","Switzerland",84,2013
"15542","2013-03-31","Ukraine",507,2013
"15543","2013-03-31","United.States",2482,2013
"15544","2013-03-31","Uruguay",88,2013
"15545","2013-04-07","Argentina",103,2013
"15546","2013-04-07","Australia",286,2013
"15547","2013-04-07","Austria",916,2013
"15548","2013-04-07","Belgium",78,2013
"15549","2013-04-07","Bolivia",242,2013
"15550","2013-04-07","Brazil",195,2013
"15551","2013-04-07","Bulgaria",334,2013
"15552","2013-04-07","Canada",1603,2013
"15553","2013-04-07","Chile",13,2013
"15554","2013-04-07","France",24,2013
"15555","2013-04-07","Germany",800,2013
"15556","2013-04-07","Hungary",62,2013
"15557","2013-04-07","Japan",144,2013
"15558","2013-04-07","Mexico",1054,2013
"15559","2013-04-07","Netherlands",43,2013
"15560","2013-04-07","New.Zealand",27,2013
"15561","2013-04-07","Norway",50,2013
"15562","2013-04-07","Paraguay",219,2013
"15563","2013-04-07","Peru",148,2013
"15564","2013-04-07","Poland",51,2013
"15565","2013-04-07","Romania",719,2013
"15566","2013-04-07","Russia",644,2013
"15567","2013-04-07","South.Africa",2418,2013
"15568","2013-04-07","Spain",27,2013
"15569","2013-04-07","Sweden",10,2013
"15570","2013-04-07","Switzerland",54,2013
"15571","2013-04-07","Ukraine",462,2013
"15572","2013-04-07","United.States",2121,2013
"15573","2013-04-07","Uruguay",78,2013
"15574","2013-04-14","Argentina",106,2013
"15575","2013-04-14","Australia",293,2013
"15576","2013-04-14","Austria",774,2013
"15577","2013-04-14","Belgium",48,2013
"15578","2013-04-14","Bolivia",250,2013
"15579","2013-04-14","Brazil",218,2013
"15580","2013-04-14","Bulgaria",332,2013
"15581","2013-04-14","Canada",1458,2013
"15582","2013-04-14","Chile",12,2013
"15583","2013-04-14","France",14,2013
"15584","2013-04-14","Germany",632,2013
"15585","2013-04-14","Hungary",54,2013
"15586","2013-04-14","Japan",159,2013
"15587","2013-04-14","Mexico",992,2013
"15588","2013-04-14","Netherlands",31,2013
"15589","2013-04-14","New.Zealand",25,2013
"15590","2013-04-14","Norway",53,2013
"15591","2013-04-14","Paraguay",224,2013
"15592","2013-04-14","Peru",153,2013
"15593","2013-04-14","Poland",36,2013
"15594","2013-04-14","Romania",669,2013
"15595","2013-04-14","Russia",574,2013
"15596","2013-04-14","South.Africa",2381,2013
"15597","2013-04-14","Spain",22,2013
"15598","2013-04-14","Sweden",5,2013
"15599","2013-04-14","Switzerland",30,2013
"15600","2013-04-14","Ukraine",427,2013
"15601","2013-04-14","United.States",1747,2013
"15602","2013-04-14","Uruguay",75,2013
"15603","2013-04-21","Argentina",105,2013
"15604","2013-04-21","Australia",272,2013
"15605","2013-04-21","Austria",726,2013
"15606","2013-04-21","Belgium",37,2013
"15607","2013-04-21","Bolivia",211,2013
"15608","2013-04-21","Brazil",225,2013
"15609","2013-04-21","Bulgaria",270,2013
"15610","2013-04-21","Canada",1379,2013
"15611","2013-04-21","Chile",11,2013
"15612","2013-04-21","France",11,2013
"15613","2013-04-21","Germany",577,2013
"15614","2013-04-21","Hungary",46,2013
"15615","2013-04-21","Japan",169,2013
"15616","2013-04-21","Mexico",988,2013
"15617","2013-04-21","Netherlands",24,2013
"15618","2013-04-21","New.Zealand",23,2013
"15619","2013-04-21","Norway",51,2013
"15620","2013-04-21","Paraguay",235,2013
"15621","2013-04-21","Peru",149,2013
"15622","2013-04-21","Poland",28,2013
"15623","2013-04-21","Romania",627,2013
"15624","2013-04-21","Russia",537,2013
"15625","2013-04-21","South.Africa",2675,2013
"15626","2013-04-21","Spain",21,2013
"15627","2013-04-21","Sweden",4,2013
"15628","2013-04-21","Switzerland",26,2013
"15629","2013-04-21","Ukraine",419,2013
"15630","2013-04-21","United.States",1681,2013
"15631","2013-04-21","Uruguay",71,2013
"15632","2013-04-28","Argentina",95,2013
"15633","2013-04-28","Australia",305,2013
"15634","2013-04-28","Austria",598,2013
"15635","2013-04-28","Belgium",38,2013
"15636","2013-04-28","Bolivia",195,2013
"15637","2013-04-28","Brazil",219,2013
"15638","2013-04-28","Bulgaria",230,2013
"15639","2013-04-28","Canada",1265,2013
"15640","2013-04-28","Chile",12,2013
"15641","2013-04-28","France",8,2013
"15642","2013-04-28","Germany",556,2013
"15643","2013-04-28","Hungary",39,2013
"15644","2013-04-28","Japan",157,2013
"15645","2013-04-28","Mexico",991,2013
"15646","2013-04-28","Netherlands",21,2013
"15647","2013-04-28","New.Zealand",23,2013
"15648","2013-04-28","Norway",45,2013
"15649","2013-04-28","Paraguay",229,2013
"15650","2013-04-28","Peru",151,2013
"15651","2013-04-28","Poland",24,2013
"15652","2013-04-28","Romania",595,2013
"15653","2013-04-28","Russia",471,2013
"15654","2013-04-28","South.Africa",2683,2013
"15655","2013-04-28","Spain",18,2013
"15656","2013-04-28","Sweden",3,2013
"15657","2013-04-28","Switzerland",23,2013
"15658","2013-04-28","Ukraine",359,2013
"15659","2013-04-28","United.States",1534,2013
"15660","2013-04-28","Uruguay",74,2013
"15661","2013-05-05","Argentina",109,2013
"15662","2013-05-05","Australia",379,2013
"15663","2013-05-05","Austria",587,2013
"15664","2013-05-05","Belgium",39,2013
"15665","2013-05-05","Bolivia",215,2013
"15666","2013-05-05","Brazil",218,2013
"15667","2013-05-05","Bulgaria",213,2013
"15668","2013-05-05","Canada",1133,2013
"15669","2013-05-05","Chile",14,2013
"15670","2013-05-05","France",8,2013
"15671","2013-05-05","Germany",492,2013
"15672","2013-05-05","Hungary",33,2013
"15673","2013-05-05","Japan",122,2013
"15674","2013-05-05","Mexico",966,2013
"15675","2013-05-05","Netherlands",19,2013
"15676","2013-05-05","New.Zealand",22,2013
"15677","2013-05-05","Norway",47,2013
"15678","2013-05-05","Paraguay",229,2013
"15679","2013-05-05","Peru",142,2013
"15680","2013-05-05","Poland",19,2013
"15681","2013-05-05","Romania",569,2013
"15682","2013-05-05","Russia",440,2013
"15683","2013-05-05","South.Africa",3120,2013
"15684","2013-05-05","Spain",22,2013
"15685","2013-05-05","Sweden",3,2013
"15686","2013-05-05","Switzerland",23,2013
"15687","2013-05-05","Ukraine",291,2013
"15688","2013-05-05","United.States",1438,2013
"15689","2013-05-05","Uruguay",88,2013
"15690","2013-05-12","Argentina",128,2013
"15691","2013-05-12","Australia",393,2013
"15692","2013-05-12","Austria",638,2013
"15693","2013-05-12","Belgium",45,2013
"15694","2013-05-12","Bolivia",221,2013
"15695","2013-05-12","Brazil",214,2013
"15696","2013-05-12","Bulgaria",203,2013
"15697","2013-05-12","Canada",1046,2013
"15698","2013-05-12","Chile",18,2013
"15699","2013-05-12","France",7,2013
"15700","2013-05-12","Germany",518,2013
"15701","2013-05-12","Hungary",32,2013
"15702","2013-05-12","Japan",71,2013
"15703","2013-05-12","Mexico",919,2013
"15704","2013-05-12","Netherlands",17,2013
"15705","2013-05-12","New.Zealand",32,2013
"15706","2013-05-12","Norway",47,2013
"15707","2013-05-12","Paraguay",220,2013
"15708","2013-05-12","Peru",148,2013
"15709","2013-05-12","Poland",17,2013
"15710","2013-05-12","Romania",546,2013
"15711","2013-05-12","Russia",376,2013
"15712","2013-05-12","South.Africa",3307,2013
"15713","2013-05-12","Spain",14,2013
"15714","2013-05-12","Sweden",2,2013
"15715","2013-05-12","Switzerland",31,2013
"15716","2013-05-12","Ukraine",230,2013
"15717","2013-05-12","United.States",1286,2013
"15718","2013-05-12","Uruguay",94,2013
"15719","2013-05-19","Argentina",156,2013
"15720","2013-05-19","Australia",443,2013
"15721","2013-05-19","Austria",607,2013
"15722","2013-05-19","Belgium",39,2013
"15723","2013-05-19","Bolivia",219,2013
"15724","2013-05-19","Brazil",215,2013
"15725","2013-05-19","Bulgaria",184,2013
"15726","2013-05-19","Canada",1002,2013
"15727","2013-05-19","Chile",22,2013
"15728","2013-05-19","France",9,2013
"15729","2013-05-19","Germany",477,2013
"15730","2013-05-19","Hungary",29,2013
"15731","2013-05-19","Japan",44,2013
"15732","2013-05-19","Mexico",858,2013
"15733","2013-05-19","Netherlands",16,2013
"15734","2013-05-19","New.Zealand",32,2013
"15735","2013-05-19","Norway",44,2013
"15736","2013-05-19","Paraguay",263,2013
"15737","2013-05-19","Peru",140,2013
"15738","2013-05-19","Poland",15,2013
"15739","2013-05-19","Romania",525,2013
"15740","2013-05-19","Russia",331,2013
"15741","2013-05-19","South.Africa",3166,2013
"15742","2013-05-19","Spain",17,2013
"15743","2013-05-19","Sweden",2,2013
"15744","2013-05-19","Switzerland",27,2013
"15745","2013-05-19","Ukraine",209,2013
"15746","2013-05-19","United.States",1165,2013
"15747","2013-05-19","Uruguay",113,2013
"15748","2013-05-26","Argentina",180,2013
"15749","2013-05-26","Australia",475,2013
"15750","2013-05-26","Austria",588,2013
"15751","2013-05-26","Belgium",35,2013
"15752","2013-05-26","Bolivia",166,2013
"15753","2013-05-26","Brazil",203,2013
"15754","2013-05-26","Bulgaria",163,2013
"15755","2013-05-26","Canada",986,2013
"15756","2013-05-26","Chile",22,2013
"15757","2013-05-26","France",8,2013
"15758","2013-05-26","Germany",468,2013
"15759","2013-05-26","Hungary",34,2013
"15760","2013-05-26","Japan",25,2013
"15761","2013-05-26","Mexico",820,2013
"15762","2013-05-26","Netherlands",19,2013
"15763","2013-05-26","New.Zealand",42,2013
"15764","2013-05-26","Norway",36,2013
"15765","2013-05-26","Paraguay",258,2013
"15766","2013-05-26","Peru",144,2013
"15767","2013-05-26","Poland",14,2013
"15768","2013-05-26","Romania",514,2013
"15769","2013-05-26","Russia",323,2013
"15770","2013-05-26","South.Africa",3439,2013
"15771","2013-05-26","Spain",16,2013
"15772","2013-05-26","Sweden",2,2013
"15773","2013-05-26","Switzerland",27,2013
"15774","2013-05-26","Ukraine",222,2013
"15775","2013-05-26","United.States",1149,2013
"15776","2013-05-26","Uruguay",138,2013
"15777","2013-06-02","Argentina",207,2013
"15778","2013-06-02","Australia",506,2013
"15779","2013-06-02","Austria",638,2013
"15780","2013-06-02","Belgium",26,2013
"15781","2013-06-02","Bolivia",207,2013
"15782","2013-06-02","Brazil",210,2013
"15783","2013-06-02","Bulgaria",150,2013
"15784","2013-06-02","Canada",872,2013
"15785","2013-06-02","Chile",32,2013
"15786","2013-06-02","France",7,2013
"15787","2013-06-02","Germany",451,2013
"15788","2013-06-02","Hungary",40,2013
"15789","2013-06-02","Japan",15,2013
"15790","2013-06-02","Mexico",818,2013
"15791","2013-06-02","Netherlands",20,2013
"15792","2013-06-02","New.Zealand",48,2013
"15793","2013-06-02","Norway",26,2013
"15794","2013-06-02","Paraguay",283,2013
"15795","2013-06-02","Peru",143,2013
"15796","2013-06-02","Poland",13,2013
"15797","2013-06-02","Romania",514,2013
"15798","2013-06-02","Russia",310,2013
"15799","2013-06-02","South.Africa",3563,2013
"15800","2013-06-02","Spain",14,2013
"15801","2013-06-02","Sweden",2,2013
"15802","2013-06-02","Switzerland",29,2013
"15803","2013-06-02","Ukraine",232,2013
"15804","2013-06-02","United.States",1063,2013
"15805","2013-06-02","Uruguay",133,2013
"15806","2013-06-09","Argentina",218,2013
"15807","2013-06-09","Australia",513,2013
"15808","2013-06-09","Austria",636,2013
"15809","2013-06-09","Belgium",26,2013
"15810","2013-06-09","Bolivia",198,2013
"15811","2013-06-09","Brazil",210,2013
"15812","2013-06-09","Bulgaria",156,2013
"15813","2013-06-09","Canada",835,2013
"15814","2013-06-09","Chile",43,2013
"15815","2013-06-09","France",6,2013
"15816","2013-06-09","Germany",413,2013
"15817","2013-06-09","Hungary",34,2013
"15818","2013-06-09","Japan",10,2013
"15819","2013-06-09","Mexico",803,2013
"15820","2013-06-09","Netherlands",23,2013
"15821","2013-06-09","New.Zealand",52,2013
"15822","2013-06-09","Norway",19,2013
"15823","2013-06-09","Paraguay",330,2013
"15824","2013-06-09","Peru",140,2013
"15825","2013-06-09","Poland",13,2013
"15826","2013-06-09","Romania",529,2013
"15827","2013-06-09","Russia",307,2013
"15828","2013-06-09","South.Africa",3891,2013
"15829","2013-06-09","Spain",11,2013
"15830","2013-06-09","Sweden",2,2013
"15831","2013-06-09","Switzerland",20,2013
"15832","2013-06-09","Ukraine",210,2013
"15833","2013-06-09","United.States",1024,2013
"15834","2013-06-09","Uruguay",149,2013
"15835","2013-06-16","Argentina",221,2013
"15836","2013-06-16","Australia",507,2013
"15837","2013-06-16","Austria",525,2013
"15838","2013-06-16","Belgium",19,2013
"15839","2013-06-16","Bolivia",182,2013
"15840","2013-06-16","Brazil",212,2013
"15841","2013-06-16","Bulgaria",161,2013
"15842","2013-06-16","Canada",831,2013
"15843","2013-06-16","Chile",53,2013
"15844","2013-06-16","France",4,2013
"15845","2013-06-16","Germany",353,2013
"15846","2013-06-16","Hungary",34,2013
"15847","2013-06-16","Japan",7,2013
"15848","2013-06-16","Mexico",798,2013
"15849","2013-06-16","Netherlands",19,2013
"15850","2013-06-16","New.Zealand",46,2013
"15851","2013-06-16","Norway",22,2013
"15852","2013-06-16","Paraguay",315,2013
"15853","2013-06-16","Peru",146,2013
"15854","2013-06-16","Poland",12,2013
"15855","2013-06-16","Romania",526,2013
"15856","2013-06-16","Russia",282,2013
"15857","2013-06-16","South.Africa",4204,2013
"15858","2013-06-16","Spain",9,2013
"15859","2013-06-16","Sweden",1,2013
"15860","2013-06-16","Switzerland",21,2013
"15861","2013-06-16","Ukraine",220,2013
"15862","2013-06-16","United.States",997,2013
"15863","2013-06-16","Uruguay",150,2013
"15864","2013-06-23","Argentina",238,2013
"15865","2013-06-23","Australia",505,2013
"15866","2013-06-23","Austria",549,2013
"15867","2013-06-23","Belgium",17,2013
"15868","2013-06-23","Bolivia",178,2013
"15869","2013-06-23","Brazil",212,2013
"15870","2013-06-23","Bulgaria",140,2013
"15871","2013-06-23","Canada",821,2013
"15872","2013-06-23","Chile",61,2013
"15873","2013-06-23","France",4,2013
"15874","2013-06-23","Germany",375,2013
"15875","2013-06-23","Hungary",30,2013
"15876","2013-06-23","Japan",6,2013
"15877","2013-06-23","Mexico",825,2013
"15878","2013-06-23","Netherlands",20,2013
"15879","2013-06-23","New.Zealand",63,2013
"15880","2013-06-23","Norway",24,2013
"15881","2013-06-23","Paraguay",368,2013
"15882","2013-06-23","Peru",152,2013
"15883","2013-06-23","Poland",13,2013
"15884","2013-06-23","Romania",509,2013
"15885","2013-06-23","Russia",278,2013
"15886","2013-06-23","South.Africa",4008,2013
"15887","2013-06-23","Spain",9,2013
"15888","2013-06-23","Sweden",1,2013
"15889","2013-06-23","Switzerland",17,2013
"15890","2013-06-23","Ukraine",203,2013
"15891","2013-06-23","United.States",966,2013
"15892","2013-06-23","Uruguay",159,2013
"15893","2013-06-30","Argentina",232,2013
"15894","2013-06-30","Australia",492,2013
"15895","2013-06-30","Austria",567,2013
"15896","2013-06-30","Belgium",15,2013
"15897","2013-06-30","Bolivia",173,2013
"15898","2013-06-30","Brazil",205,2013
"15899","2013-06-30","Bulgaria",130,2013
"15900","2013-06-30","Canada",839,2013
"15901","2013-06-30","Chile",101,2013
"15902","2013-06-30","France",3,2013
"15903","2013-06-30","Germany",375,2013
"15904","2013-06-30","Hungary",26,2013
"15905","2013-06-30","Japan",6,2013
"15906","2013-06-30","Mexico",858,2013
"15907","2013-06-30","Netherlands",20,2013
"15908","2013-06-30","New.Zealand",71,2013
"15909","2013-06-30","Norway",23,2013
"15910","2013-06-30","Paraguay",381,2013
"15911","2013-06-30","Peru",145,2013
"15912","2013-06-30","Poland",13,2013
"15913","2013-06-30","Romania",507,2013
"15914","2013-06-30","Russia",238,2013
"15915","2013-06-30","South.Africa",3470,2013
"15916","2013-06-30","Spain",8,2013
"15917","2013-06-30","Sweden",1,2013
"15918","2013-06-30","Switzerland",24,2013
"15919","2013-06-30","Ukraine",217,2013
"15920","2013-06-30","United.States",925,2013
"15921","2013-06-30","Uruguay",147,2013
"15922","2013-07-07","Argentina",216,2013
"15923","2013-07-07","Australia",508,2013
"15924","2013-07-07","Austria",546,2013
"15925","2013-07-07","Belgium",12,2013
"15926","2013-07-07","Bolivia",188,2013
"15927","2013-07-07","Brazil",200,2013
"15928","2013-07-07","Bulgaria",131,2013
"15929","2013-07-07","Canada",715,2013
"15930","2013-07-07","Chile",148,2013
"15931","2013-07-07","France",2,2013
"15932","2013-07-07","Germany",351,2013
"15933","2013-07-07","Hungary",27,2013
"15934","2013-07-07","Japan",5,2013
"15935","2013-07-07","Mexico",837,2013
"15936","2013-07-07","Netherlands",18,2013
"15937","2013-07-07","New.Zealand",73,2013
"15938","2013-07-07","Norway",18,2013
"15939","2013-07-07","Paraguay",361,2013
"15940","2013-07-07","Peru",149,2013
"15941","2013-07-07","Poland",12,2013
"15942","2013-07-07","Romania",502,2013
"15943","2013-07-07","Russia",215,2013
"15944","2013-07-07","South.Africa",3222,2013
"15945","2013-07-07","Spain",8,2013
"15946","2013-07-07","Sweden",1,2013
"15947","2013-07-07","Switzerland",21,2013
"15948","2013-07-07","Ukraine",229,2013
"15949","2013-07-07","United.States",941,2013
"15950","2013-07-07","Uruguay",143,2013
"15951","2013-07-14","Argentina",191,2013
"15952","2013-07-14","Australia",528,2013
"15953","2013-07-14","Austria",490,2013
"15954","2013-07-14","Belgium",10,2013
"15955","2013-07-14","Bolivia",166,2013
"15956","2013-07-14","Brazil",199,2013
"15957","2013-07-14","Bulgaria",135,2013
"15958","2013-07-14","Canada",710,2013
"15959","2013-07-14","Chile",118,2013
"15960","2013-07-14","France",2,2013
"15961","2013-07-14","Germany",313,2013
"15962","2013-07-14","Hungary",32,2013
"15963","2013-07-14","Japan",5,2013
"15964","2013-07-14","Mexico",838,2013
"15965","2013-07-14","Netherlands",18,2013
"15966","2013-07-14","New.Zealand",76,2013
"15967","2013-07-14","Norway",19,2013
"15968","2013-07-14","Paraguay",319,2013
"15969","2013-07-14","Peru",146,2013
"15970","2013-07-14","Poland",12,2013
"15971","2013-07-14","Romania",506,2013
"15972","2013-07-14","Russia",225,2013
"15973","2013-07-14","South.Africa",2983,2013
"15974","2013-07-14","Spain",8,2013
"15975","2013-07-14","Sweden",1,2013
"15976","2013-07-14","Switzerland",26,2013
"15977","2013-07-14","Ukraine",254,2013
"15978","2013-07-14","United.States",907,2013
"15979","2013-07-14","Uruguay",130,2013
"15980","2013-07-21","Argentina",187,2013
"15981","2013-07-21","Australia",575,2013
"15982","2013-07-21","Austria",481,2013
"15983","2013-07-21","Belgium",8,2013
"15984","2013-07-21","Bolivia",157,2013
"15985","2013-07-21","Brazil",192,2013
"15986","2013-07-21","Bulgaria",140,2013
"15987","2013-07-21","Canada",690,2013
"15988","2013-07-21","Chile",66,2013
"15989","2013-07-21","France",1,2013
"15990","2013-07-21","Germany",264,2013
"15991","2013-07-21","Hungary",29,2013
"15992","2013-07-21","Japan",4,2013
"15993","2013-07-21","Mexico",835,2013
"15994","2013-07-21","Netherlands",15,2013
"15995","2013-07-21","New.Zealand",76,2013
"15996","2013-07-21","Norway",21,2013
"15997","2013-07-21","Paraguay",334,2013
"15998","2013-07-21","Peru",146,2013
"15999","2013-07-21","Poland",12,2013
"16000","2013-07-21","Romania",505,2013
"16001","2013-07-21","Russia",240,2013
"16002","2013-07-21","South.Africa",2933,2013
"16003","2013-07-21","Spain",7,2013
"16004","2013-07-21","Sweden",1,2013
"16005","2013-07-21","Switzerland",23,2013
"16006","2013-07-21","Ukraine",278,2013
"16007","2013-07-21","United.States",956,2013
"16008","2013-07-21","Uruguay",129,2013
"16009","2013-07-28","Argentina",173,2013
"16010","2013-07-28","Australia",684,2013
"16011","2013-07-28","Austria",433,2013
"16012","2013-07-28","Belgium",8,2013
"16013","2013-07-28","Bolivia",175,2013
"16014","2013-07-28","Brazil",195,2013
"16015","2013-07-28","Bulgaria",130,2013
"16016","2013-07-28","Canada",635,2013
"16017","2013-07-28","Chile",40,2013
"16018","2013-07-28","France",1,2013
"16019","2013-07-28","Germany",255,2013
"16020","2013-07-28","Hungary",26,2013
"16021","2013-07-28","Japan",4,2013
"16022","2013-07-28","Mexico",848,2013
"16023","2013-07-28","Netherlands",16,2013
"16024","2013-07-28","New.Zealand",93,2013
"16025","2013-07-28","Norway",21,2013
"16026","2013-07-28","Paraguay",273,2013
"16027","2013-07-28","Peru",132,2013
"16028","2013-07-28","Poland",12,2013
"16029","2013-07-28","Romania",502,2013
"16030","2013-07-28","Russia",243,2013
"16031","2013-07-28","South.Africa",3252,2013
"16032","2013-07-28","Spain",7,2013
"16033","2013-07-28","Sweden",1,2013
"16034","2013-07-28","Switzerland",19,2013
"16035","2013-07-28","Ukraine",272,2013
"16036","2013-07-28","United.States",850,2013
"16037","2013-07-28","Uruguay",137,2013
"16038","2013-08-04","Argentina",164,2013
"16039","2013-08-04","Australia",764,2013
"16040","2013-08-04","Austria",452,2013
"16041","2013-08-04","Belgium",9,2013
"16042","2013-08-04","Bolivia",169,2013
"16043","2013-08-04","Brazil",197,2013
"16044","2013-08-04","Bulgaria",133,2013
"16045","2013-08-04","Canada",707,2013
"16046","2013-08-04","Chile",35,2013
"16047","2013-08-04","France",2,2013
"16048","2013-08-04","Germany",264,2013
"16049","2013-08-04","Hungary",28,2013
"16050","2013-08-04","Japan",3,2013
"16051","2013-08-04","Mexico",852,2013
"16052","2013-08-04","Netherlands",15,2013
"16053","2013-08-04","New.Zealand",91,2013
"16054","2013-08-04","Norway",24,2013
"16055","2013-08-04","Paraguay",260,2013
"16056","2013-08-04","Peru",144,2013
"16057","2013-08-04","Poland",12,2013
"16058","2013-08-04","Romania",513,2013
"16059","2013-08-04","Russia",260,2013
"16060","2013-08-04","South.Africa",3433,2013
"16061","2013-08-04","Spain",9,2013
"16062","2013-08-04","Sweden",1,2013
"16063","2013-08-04","Switzerland",27,2013
"16064","2013-08-04","Ukraine",286,2013
"16065","2013-08-04","United.States",869,2013
"16066","2013-08-04","Uruguay",145,2013
"16067","2013-08-11","Argentina",170,2013
"16068","2013-08-11","Australia",788,2013
"16069","2013-08-11","Austria",453,2013
"16070","2013-08-11","Belgium",10,2013
"16071","2013-08-11","Bolivia",195,2013
"16072","2013-08-11","Brazil",202,2013
"16073","2013-08-11","Bulgaria",147,2013
"16074","2013-08-11","Canada",698,2013
"16075","2013-08-11","Chile",41,2013
"16076","2013-08-11","France",2,2013
"16077","2013-08-11","Germany",301,2013
"16078","2013-08-11","Hungary",29,2013
"16079","2013-08-11","Japan",3,2013
"16080","2013-08-11","Mexico",835,2013
"16081","2013-08-11","Netherlands",17,2013
"16082","2013-08-11","New.Zealand",94,2013
"16083","2013-08-11","Norway",30,2013
"16084","2013-08-11","Paraguay",244,2013
"16085","2013-08-11","Peru",147,2013
"16086","2013-08-11","Poland",12,2013
"16087","2013-08-11","Romania",538,2013
"16088","2013-08-11","Russia",297,2013
"16089","2013-08-11","South.Africa",3783,2013
"16090","2013-08-11","Spain",12,2013
"16091","2013-08-11","Sweden",1,2013
"16092","2013-08-11","Switzerland",21,2013
"16093","2013-08-11","Ukraine",303,2013
"16094","2013-08-11","United.States",907,2013
"16095","2013-08-11","Uruguay",148,2013
"16096","2013-08-18","Argentina",180,2013
"16097","2013-08-18","Australia",914,2013
"16098","2013-08-18","Austria",517,2013
"16099","2013-08-18","Belgium",12,2013
"16100","2013-08-18","Bolivia",227,2013
"16101","2013-08-18","Brazil",207,2013
"16102","2013-08-18","Bulgaria",160,2013
"16103","2013-08-18","Canada",627,2013
"16104","2013-08-18","Chile",37,2013
"16105","2013-08-18","France",2,2013
"16106","2013-08-18","Germany",324,2013
"16107","2013-08-18","Hungary",34,2013
"16108","2013-08-18","Japan",3,2013
"16109","2013-08-18","Mexico",837,2013
"16110","2013-08-18","Netherlands",19,2013
"16111","2013-08-18","New.Zealand",86,2013
"16112","2013-08-18","Norway",47,2013
"16113","2013-08-18","Paraguay",257,2013
"16114","2013-08-18","Peru",152,2013
"16115","2013-08-18","Poland",12,2013
"16116","2013-08-18","Romania",545,2013
"16117","2013-08-18","Russia",305,2013
"16118","2013-08-18","South.Africa",3586,2013
"16119","2013-08-18","Spain",11,2013
"16120","2013-08-18","Sweden",2,2013
"16121","2013-08-18","Switzerland",25,2013
"16122","2013-08-18","Ukraine",324,2013
"16123","2013-08-18","United.States",952,2013
"16124","2013-08-18","Uruguay",146,2013
"16125","2013-08-25","Argentina",186,2013
"16126","2013-08-25","Australia",932,2013
"16127","2013-08-25","Austria",538,2013
"16128","2013-08-25","Belgium",15,2013
